,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
12517,ROOFTOP,"59 Bradley St, Bridgeport, CT 06610, USA",ChIJT4l-yycM6IkRAtrLI76IAoo,59 BRADLEY ST,41.1990502,-73.1793738,1,6610,OK,premise
12518,ROOFTOP,"2903 Camellia Dr, Flatwoods, KY 41139, USA",ChIJ2WWtbgd6RogR6-Eh-04BrEY,2903 CAMELLIA DR,38.5185542,-82.7355751,1,41139,OK,street_address
12519,RANGE_INTERPOLATED,"2009 S 90th St, Omaha, NE 68124, USA",EiQyMDA5IFMgOTB0aCBTdCwgT21haGEsIE5FIDY4MTI0LCBVU0EiGxIZChQKEgmh6Z3P2IyThxE8F88QgczpFxDZDw,2009-2 S 90TH ST,41.2407162,-96.0523156,2,68124,OK,street_address
12520,ROOFTOP,"697 Carpenter St, Akron, OH 44310, USA",ChIJE8K60d7XMIgR7JFCqP7iB2Q,697 CARPENTER ST,41.1043227,-81.5190761,2,44310,OK,premise
12521,ROOFTOP,"917 Bridge St, Schenectady, NY 12303, USA",ChIJfQ26hPxx3okR2z9cwgVarSU,917-919 BRIDGE ST,42.8015121,-73.9454653,2,12303,OK,premise
12522,ROOFTOP,"1838 Greenway Ave N, Columbus, OH 43219, USA",ChIJx5gIsgGJOIgRlskxxE1CZYs,1838 N GREENWAY AVE,39.9740812,-82.9531174,1,43219,OK,premise
12523,ROOFTOP,"23320 Liberty Bell Terrace, Boca Raton, FL 33433, USA",ChIJ15InPW8c2YgRQAsr_VAFSkU,23320 LIBERTY BELL TER,26.3310214,-80.1720087,1,33433,OK,premise
12524,ROOFTOP,"12433 Fackler Rd, Monroeville, IN 46773, USA",ChIJYzUGG34dPogRcwPqATlsPp4,12433 FACKLER RD,40.9731833,-84.9396635,1,46773,OK,premise
12525,ROOFTOP,"251 Chesterfield Rd, Bogart, GA 30622, USA",ChIJBRCRKxxz9ogRhPRHLiIzzk0,251 CHESTERFIELD RD,33.9519703,-83.4672518,2,30622,OK,premise
12526,ROOFTOP,"2220 N Miro St, New Orleans, LA 70117, USA",ChIJB03R9aGoIIYRWdTUNCTg1EM,2220-22 N. MIRO ST,29.9796678,-90.0568881,1,70117,OK,street_address
12527,ROOFTOP,"12108 Anne Dr, Alden, NY 14004, USA",ChIJv63hgL2j04kR-ia1RCVztXc,12108 ANNE DR,42.8499388,-78.5350947,1,14004,OK,premise
12528,ROOFTOP,"77 W Main St, East Islip, NY 11730, USA",ChIJn0ZOIZAz6IkRrxDnrJyC24w,77 W. MAIN ST,40.730704,-73.1942633,1,11730,OK,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
12529,ROOFTOP,"90 Oliver St, Boston, MA 02110, USA",ChIJydgw04Bw44kR3-cVGWYSD4Y,90 OLIVER ST,42.3564355,-71.0524128,1,2110,OK,street_address
12530,ROOFTOP,"1513 Meadow Spring Dr, Jefferson City, TN 37760, USA",ChIJN25oW_eMW4gRa0LXWkgQRkM,1513 MEADOW DRIVE,36.1229921,-83.4747999,1,37760,OK,"establishment,lawyer,point_of_interest"
12531,ROOFTOP,"31 E Halley Ln, Central Islip, NY 11722, USA",ChIJRdvY-iAx6IkRa9AWMd3vlpQ,31 E HALLEY LN,40.7972138,-73.2021417,1,11722,OK,premise
12532,ROOFTOP,"1050 Pitkin Ave, Akron, OH 44310, USA",ChIJMesOPxooMYgR1lAf210BVbk,1050 PITKIN AVE,41.1141228,-81.5063422,1,44310,OK,premise
12533,ROOFTOP,"93 Whelehan Dr, Rochester, NY 14616, USA",ChIJbz0LZ8yw1okRNz_BbWjFb8Q,93 WHELEHAN DR,43.249606,-77.6569905,1,14616,OK,premise
12534,RANGE_INTERPOLATED,"16976 N Lombard Ln, Skiatook, OK 74070, USA",EisxNjk3NiBOIExvbWJhcmQgTG4sIFNraWF0b29rLCBPSyA3NDA3MCwgVVNBIhwSGgoUChIJ-c5TpRHhtocR4SN642rI1DsQ0IQB,16976 N LOMBARD,36.4008712,-96.0102283,1,74070,OK,street_address
12535,ROOFTOP,"56 Blake St #58, Newton, MA 02460, USA",ChIJwZCGXYOC44kRqCYh2LMmW_c,56-58 BLAKE ST,42.3463825,-71.1977951,1,2460,OK,subpremise
12536,ROOFTOP,"23 Wenrich Cir, West Henrietta, NY 14586, USA",ChIJqx-hv7lO0YkRVo01eHjiPrA,23 WENRICH CIR,43.0307427,-77.6666095,1,14586,OK,premise
12537,ROOFTOP,"3007 Creekwood Dr, Wylie, TX 75098, USA",ChIJQ86_iUgbTIYRrOpYwnFbq_I,3007 CREEKWOOD DR,33.0147689,-96.5880572,3,75098,OK,premise
12538,,,,,,,,,,
12539,ROOFTOP,"16 Evergreen Ave, Hartford, CT 06105, USA",ChIJA2ZnJk1T5okRFBbmD4lAI0w,16 EVERGREEN AVE,41.7658792,-72.7088155,2,6105,OK,premise
12540,ROOFTOP,"705 Pepperstone Ct, Fuquay-Varina, NC 27526, USA",ChIJmf9U-baPrIkRSvMHVB5x360,705 PEPPERSTONE CT,35.6031206,-78.8124474,1,27526,OK,premise
12541,,,,,,,,,,
12542,ROOFTOP,"325 N 3rd St, San Jose, CA 95112, USA",ChIJiyarvZnMj4ARA4eAa_7I3Gc,325 N Third St.,37.3419818,-121.8923577,1,95112,OK,"establishment,mosque,place_of_worship,point_of_interest"
12543,ROOFTOP,"320 Circle Ave, Forest Park, IL 60130, USA",ChIJ3aJRp900DogR0N1TJW-9OJI,320 S CIRCLE AVE 212,41.8806244,-87.8083366,2,60130,OK,premise
12544,ROOFTOP,"1125 Loretta Ave, Columbus, OH 43211, USA",ChIJyy-Zg-KLOIgRI-9ZMc-CDQE,1125 LORETTA AVE,40.014949,-82.9802075,1,43211,OK,premise
12545,ROOFTOP,"2425 Sheridan St, Dallas, TX 75235, USA",ChIJLYG5gTecToYRwB48nguUR2g,2425 SHERIDAN ST,32.8353524,-96.8539759,2,75235,OK,premise
12546,ROOFTOP,"14511 Sequoia Bend Blvd, Houston, TX 77032, USA",ChIJEQQLGcy2QIYR3poCO-CUkcQ,14511 SEQUOIA BEND BLVD,29.9295733,-95.3150087,1,77032,OK,premise
12547,ROOFTOP,"7713 W Main St, Niles, IL 60714, USA",ChIJNf6xy17ID4gRMtHvKdcHO2U,7713 W. MAIN & 2 N. 78TH ST.,42.0329864,-87.8191658,2,60714,OK,premise
12548,ROOFTOP,"113 Warrior Way, Middleburgh, NY 12122, USA",ChIJqWZo5WAu3IkRmXsh8qSpqWk,113 WARRIOR WAY,42.590583,-74.333036,1,12122,OK,street_address
12549,ROOFTOP,"3809 Gordon Ave, Fort Worth, TX 76110, USA",ChIJe6oipPlxToYR5LEgEBM4B6A,3809 GORDON AVE,32.6924067,-97.3480759,1,76110,OK,premise
12550,ROOFTOP,"4294 Horseshoe Bend Rd, Hudson, NC 28638, USA",ChIJLz9fcpcnUYgRCQjfP_VQk1g,4294 HORSESHOE BEND RD,35.819737,-81.497127,2,28638,OK,street_address
12551,ROOFTOP,"72168 E 2nd St, Covington, LA 70433, USA",ChIJdb7vNYBeJ4YRGHsVUGhnS0o,72168 E 2ND ST,30.4792533,-90.0735509,1,70433,OK,street_address
12552,ROOFTOP,"265 SW Ainsley Glen, Lake City, FL 32024, USA",ChIJlUxFBhgx74gRFK8_JXLsLt8,265 SW AINSLEY GLN,30.0821437,-82.6701579,1,32024,OK,premise
12553,ROOFTOP,"2258 Jermain Dr, Columbus, OH 43211, USA",ChIJ2_1NFtWLOIgRc8nFOO28yfU,2258 JERMAIN DR,40.0146869,-82.9516051,1,43211,OK,premise
12554,ROOFTOP,"4715 34th Ave E, Bradenton, FL 34208, USA",ChIJj8xqNUE8w4gRK_j3w_5eOmE,4715 34TH AVE E,27.4694319,-82.5022407,1,34208,OK,premise
12555,ROOFTOP,"10320 Woodlot Dr, Dallas, TX 75217, USA",ChIJAXYJ1bWkToYRI5XTj-0wFyc,10320 WOODLOT DR,32.7283118,-96.6449588,1,75217,OK,premise
12556,ROOFTOP,"273 Woodland Rd, Madison, NJ 07940, USA",ChIJtUpeXZGlw4kR_SSvsEQG5Wg,273 WOODLAND RD,40.7516662,-74.4218079,2,7940,OK,premise
12557,ROOFTOP,"1616 W Marshall St, Ferndale, MI 48220, USA",ChIJZ0QU0c_OJIgR5yHbABfwGPM,1616 MARSHALL RD,42.4542099,-83.1564201,1,48220,OK,premise
12558,ROOFTOP,"413 Bradley Rd, Bay Village, OH 44140, USA",ChIJq4dv0QWOMIgRbn2QBywJcaM,413 BRADLEY RD,41.4874133,-81.9593841,1,44140,OK,premise
12559,ROOFTOP,"148 Bernon St APT 17, Woonsocket, RI 02895, USA",ChIJCyV6DlBq5IkRjZwkZYA92hI,148 BERNON ST UNIT 17,42.0002441,-71.514132,1,2895,OK,subpremise
12560,ROOFTOP,"10200 Caven Ave, Louisville, KY 40229, USA",ChIJgdVx3TEPaYgRFTNlxR9KSUE,10200 CAVEN AVE,38.1001139,-85.6910299,1,40229,OK,premise
12561,ROOFTOP,"4721 Ave T, Birmingham, AL 35208, USA",ChIJn1cLBt8diYgRGFu1MyR5psE,4721 AVENUE T,33.4910506,-86.8794409,1,35208,OK,premise
12562,RANGE_INTERPOLATED,"644 Lindon Crest Dr, Rural Hall, NC 27045, USA",Ei42NDQgTGluZG9uIENyZXN0IERyLCBSdXJhbCBIYWxsLCBOQyAyNzA0NSwgVVNBIhsSGQoUChIJtc7BJTlNUogR828-xSZbJeAQhAU,644 LINDON CREST DR,36.230855,-80.3022157,1,27045,OK,street_address
12563,ROOFTOP,"348 Grover St, Phoenixville, PA 19460, USA",ChIJq7D6qvmRxokRGYzrJcmlnOg,348 GROVER ST,40.1281212,-75.5187987,1,19460,OK,premise
12564,ROOFTOP,"83 Carla Ln, Buffalo, NY 14224, USA",ChIJdaePTBwJ04kRrPRoB4e3pDA,83-85 CARLA LN,42.812802,-78.717454,1,14224,OK,street_address
12565,,,,,,,,,,
12566,GEOMETRIC_CENTER,"E Meadowview Dr, Gilbert, AZ 85298, USA",ChIJ7xDfbeBSKocRQkr9ZgxrWgo,725 E MEADOWVIEW DR,33.2321439,-111.7119822,5,85298,OK,route
12567,ROOFTOP,"31 Meadow Rd, Asheville, NC 28803, USA",ChIJYfBm7jvzWYgRK7NR6IRz2wg,31 MEADOW AVE,35.5693609,-82.5465286,1,28803,OK,"establishment,point_of_interest,store"
12568,ROOFTOP,"615 S 3rd St, Columbus, OH 43206, USA",ChIJ8UYYeEuPOIgRIoTOXbLnd9s,615 S 3RD ST,39.9498393,-82.9957426,2,43206,OK,premise
12569,ROOFTOP,"718 Cherry St, Seattle, WA 98104, USA",ChIJpfxmbbdqkFQRDeP_LXsgJNU,718 CHERRY ST,47.6058062,-122.3271359,1,98104,OK,premise
12570,ROOFTOP,"5230 Garden Valley Rd, Garden Valley, CA 95633, USA",ChIJqz6Jgi5VmoARyRtaHHDDYhg,5230 GARDEN VALLEY RD,38.8437877,-120.8579468,1,95633,OK,premise
12571,ROOFTOP,"1100 Shore Rd, Northfield, NJ 08225, USA",ChIJD7TzDHXpwIkROQ_iiUZlwfI,1100 SHORE RD,39.3704103,-74.5447033,2,8225,OK,premise
12572,ROOFTOP,"221 Lake Rd, Pasadena, MD 21122, USA",ChIJ95H_C1L-t4kRel0fHIx4fuY,221 LAKE RD,39.162755,-76.507265,3,21122,OK,street_address
12573,ROOFTOP,"87-89 118th St, Jamaica, NY 11418, USA",ChIJqzkvi61gwokR4n-5m7A7Fsk,87-89 118TH ST,40.697465,-73.830354,1,11418,OK,street_address
12574,ROOFTOP,"410 NW 26th St, Gainesville, FL 32607, USA",ChIJH707qWaj6IgR9fvGsHuvLJo,410 NW 26TH ST,29.6551806,-82.3617449,3,32607,OK,premise
12575,ROOFTOP,"2620 Byron St, Richmond, VA 23223, USA",ChIJ4zOay0MXsYkR8pPoD_hDeMk,2620 BYRON ST,37.5728242,-77.3944517,2,23223,OK,premise
12576,GEOMETRIC_CENTER,"Reo Dr, California 92139, USA",ChIJzf_5Au1R2YARC0_8aRBmEYA,2247 REO DRIVE,32.6737727,-117.0630396,1,92139,OK,route
12577,ROOFTOP,"59 Ronald Dr N, Amityville, NY 11701, USA",ChIJ9bUvFiHV6YkRGNp9FoHGwCo,59 N. RONALD DRIVE,40.6974127,-73.4218655,1,11701,OK,premise
12578,ROOFTOP,"18438 Chicago Ave, Lansing, IL 60438, USA",ChIJ51ujquYfDogRvLw2YrPEfc0,18438 CHICAGO AVE,41.5600519,-87.5445978,1,60438,OK,premise
12579,ROOFTOP,"609 E Mishawaka Ave, Mishawaka, IN 46545, USA",ChIJ41LfP3jOFogRTU8EXHO-2ps,609 E MISHAWAKA AVE,41.6661366,-86.1738845,1,46545,OK,premise
12580,ROOFTOP,"1870 W Harrison Ave, Decatur, IL 62526, USA",ChIJE4o3XgWxdIgRw2iXTRAN0zI,1870 W. HARRISON AVE,39.8636008,-88.9880864,2,62526,OK,premise
12581,ROOFTOP,"112 W 17th St, New York, NY 10011, USA",ChIJTwTYHr1ZwokRjHRTuy6IawI,112 W. 17TH ST,40.7395623,-73.9963661,2,10011,OK,street_address
12582,ROOFTOP,"2897 Forbes St, Jacksonville, FL 32205, USA",ChIJO85fm9K55YgR5L9Xho919LY,2897 FORBES ST,30.3125512,-81.70172,1,32205,OK,premise
12583,ROOFTOP,"13013 Deer Creek Ln, Rapid City, SD 57702, USA",ChIJg90JpYdRfYcR_HviagBiJYc,13013 DEER CREEK LN,44.0841605,-103.4492103,1,57702,OK,street_address
12584,GEOMETRIC_CENTER,"Catalpa St, St John Township, IN 46311, USA",ChIJ6QymDsrjEYgRsEYgDO12EEY,7743 CATALPA ST,41.4744454,-87.4958084,1,46311,OK,route
12585,ROOFTOP,"12168 70th St, Largo, FL 33773, USA",ChIJ2YNRAtP6wogRn-OSff34SAU,12168 70TH ST N,27.8828454,-82.736931,1,33773,OK,premise
12586,ROOFTOP,"2309 E Vine St, Hatfield, PA 19440, USA",ChIJtQXqiguhxokRZ7XVYt0Q1fo,2309 E VINE ST,40.2799214,-75.2888508,1,19440,OK,premise
12587,ROOFTOP,"4 Turnberry Ct, Buffalo, NY 14221, USA",ChIJi02cc2F004kROBXvlfcFHhA,4 TURNBERRY CT,42.9681606,-78.7294201,1,14221,OK,premise
12588,ROOFTOP,"5 W Cooke Ave, Glenolden, PA 19036, USA",ChIJtUvEUK7DxokRE3n1KpAvNGE,5 W. COOKE AVE,39.9026609,-75.2864018,1,19036,OK,premise
12589,ROOFTOP,"3113 James Rd, Charlotte, NC 28215, USA",ChIJ79AQtSsfVIgRsCfPcVPOEa0,3113 JAMES RD,35.2505852,-80.7254912,1,28215,OK,premise
12590,ROOFTOP,"312 1st St, Shidler, OK 74652, USA",ChIJ1wMeCLO4sIcRGjE17tqP4l8,85 HIGH SCHOOL AVE,36.7811815,-96.664167,1,74652,OK,"establishment,point_of_interest,school"
12591,ROOFTOP,"6628 Arrowhead Dr, Schererville, IN 46375, USA",ChIJ058tQnHmEYgRmlWtlG-FJvw,6628 ARROWHEAD DR,41.4982493,-87.4067866,1,46375,OK,premise
12592,ROOFTOP,"316 E 215th St, Euclid, OH 44123, USA",ChIJ2URnwPb_MIgR17Vbo-NucKg,316 E 215TH ST,41.6036813,-81.530779,2,44123,OK,premise
12593,ROOFTOP,"4838 Timber Path Dr, Humble, TX 77346, USA",ChIJD3JY38CtQIYRDBH1t5J98vo,4838 TIMBER PATH DR,29.9842659,-95.2016124,1,77346,OK,premise
12594,ROOFTOP,"1358 Wycombe Ave, Darby, PA 19023, USA",ChIJ7S-ceePDxokRFL1aqe4-IhI,1358 WYCOMBE AVE,39.927295,-75.262191,1,19023,OK,street_address
12595,ROOFTOP,"1338 N 1000E Rd, Melvin, IL 60952, USA",ChIJQxazw-74DIgRCM6_5jyjsu4,1338 N 1000E RD,40.5947178,-88.2715087,1,60952,OK,street_address
12596,ROOFTOP,"24 Wilkinson St, Putnam, CT 06260, USA",ChIJpVTQ5qwn5IkRgCoDHfh80fU,24 WILKINSON ST,41.9133818,-71.9062555,1,6260,OK,premise
12597,ROOFTOP,"24 W Pheasant St, Heber, CA 92249, USA",ChIJsZevzCRk14ARrQb-n74IBy4,24 W. PHEASANT ST,32.7343183,-115.5366278,1,92249,OK,premise
12598,ROOFTOP,"5337 Kyle Rd, Fort Wayne, IN 46809, USA",ChIJNyfb0uXlFYgR5nvCJC1F-Ss,5337 KYLE RD,41.0341142,-85.1815911,1,46809,OK,premise
12599,ROOFTOP,"1436 Cherry Ln, Pottstown, PA 19464, USA",ChIJkdCpyd-FxokRQfk-D31Tid4,1436 CHERRY LN,40.2394802,-75.6184105,2,19464,OK,premise
12600,ROOFTOP,"4336 Oakhurst Dr, Fort Wayne, IN 46815, USA",ChIJY1nZ2_X8FYgRGP4gc2c_CLk,4336 OAKHURST DR,41.1199031,-85.0666314,1,46815,OK,premise
12601,ROOFTOP,"8101 Mulvehill Rd, Morris, AL 35116, USA",ChIJHZOvsnsHiYgRaypzeKT-C8w,8101 MULVEHILL RD,33.746521,-86.788727,1,35116,OK,street_address
12602,RANGE_INTERPOLATED,"475 E Hoffman St, Three Rivers, MI 49093, USA",Ei00NzUgRSBIb2ZmbWFuIFN0LCBUaHJlZSBSaXZlcnMsIE1JIDQ5MDkzLCBVU0EiGxIZChQKEgkRSFzJCQcXiBErDsknpJC_LRDbAw,475 E HOFFMAN ST,41.9545039,-85.6297802,2,49093,OK,street_address
12603,ROOFTOP,"4518 Pauger St, New Orleans, LA 70122, USA",ChIJ9wsFuMWoIIYRU4LhbhFdX88,4518 PAUGER ST,30.0044208,-90.06361,1,70122,OK,premise
12604,ROOFTOP,"69 Manor Rd, Concord, NH 03303, USA",ChIJJ3IzTakU4okRq6Ufe5BgTTE,69 MANOR RD,43.2652105,-71.5791875,2,3303,OK,premise
12605,ROOFTOP,"579 Main St, Wilbraham, MA 01095, USA",ChIJTfaKd_zp5okREh0l2GmL_z8,579 MAIN ST,42.1151778,-72.4339283,2,1095,OK,premise
12606,RANGE_INTERPOLATED,"3834 Southwest State Road 121, Lake Butler, FL 32054, USA",EjkzODM0IFNvdXRod2VzdCBTdGF0ZSBSb2FkIDEyMSwgTGFrZSBCdXRsZXIsIEZMIDMyMDU0LCBVU0EiGxIZChQKEgkTlZKVf1LviBFAdVWTeB5bTxD6HQ,3834 SW State Road 121,29.9864506,-82.3876096,1,32054,OK,street_address
12607,ROOFTOP,"88 Clinton St, New York, NY 10002, USA",ChIJPc4-s4FZwokRlHRGmv1EWuw,88 CLINTON ST,40.7183969,-73.9851379,2,10002,OK,premise
12608,ROOFTOP,"421 W Ave D, Muleshoe, TX 79347, USA",ChIJ3fwb0G5eAocRDvWEDmB55J0,421 W AVE D,34.2259515,-102.7300979,1,79347,OK,street_address
12609,ROOFTOP,"274 Union St, Weymouth, MA 02190, USA",ChIJfSYTq5Gd5IkR4sXJcrbvWnI,274 UNION ST,42.168041,-70.9397031,3,2190,OK,premise
12610,ROOFTOP,"428 W Smithfield Dr, Dolomite, AL 35061, USA",ChIJqcmTJEfhiIgRlHiiecRmPqQ,428 W. SMITHFIELD DR,33.4708841,-86.9682977,1,35061,OK,premise
12611,ROOFTOP,"3597 Capricorn Dr, Memphis, TN 38128, USA",ChIJU96rCEJ_f4gRau9tfiYoPDQ,3597 CAPRICORN DR,35.2306095,-89.9437325,1,38128,OK,premise
12612,ROOFTOP,"25 Lincoln Ave, Lincolndale, NY 10540, USA",ChIJxelZBMSzwokRoC_k-hH6sIw,25 LINCOLN AVE,41.3233141,-73.7188219,1,10540,OK,"establishment,point_of_interest,school"
12613,ROOFTOP,"237 Gallion Rd, Franklin Furnace, OH 45629, USA",ChIJwWz5EZNkRogRe5zNr0PKb6g,237A GALLION RD,38.6270292,-82.8014124,1,45629,OK,street_address
12614,ROOFTOP,"7224 Deer Meadow Dr, Little Rock, AR 72209, USA",ChIJ-URM52qv0ocRXUsJXHC6EUE,7224 DEERMEADOW DR,34.6422459,-92.3595193,1,72209,OK,premise
12615,,,,,,,,,,
12616,ROOFTOP,"3616 Danny Bryan Blvd, Tampa, FL 33619, USA",ChIJnXlnsDjPwogRbad3R4Ncj_0,3616 DANNY BRYAN BLVD,27.9771443,-82.3660608,1,33619,OK,premise
12617,ROOFTOP,"8 Highland Ave, Somerville, MA 02143, USA",ChIJrecHtc1w44kRM55vO1F8vGg,8 HIGHLAND AVE,42.384527,-71.093002,1,2143,OK,"establishment,food,point_of_interest,restaurant"
12618,ROOFTOP,"1095 Twin Lakes Dr, Sumter, SC 29154, USA",ChIJOdl_v3Zp_4gRpID3mduGlBM,1095 TWIN LAKES DR,33.88295,-80.406041,1,29154,OK,street_address
12619,ROOFTOP,"229 Balboa Dr, Kissimmee, FL 34758, USA",ChIJ1a_RFaqd3YgRaZdHEeeEEOs,229 BALBOA DR,28.172704,-81.4762785,1,34758,OK,premise
12620,ROOFTOP,"3521 4th Ave S, Minneapolis, MN 55408, USA",ChIJ3WHjyOgn9ocR0fCSWhVGazg,3521 4TH AVE S,44.9388753,-93.2698952,2,55408,OK,premise
12621,ROOFTOP,"1638 Eagle Nest Ln, Middleburg, FL 32068, USA",ChIJPRuGegfo5YgRag37ZNb6iio,1638 EAGLE NEST LN,30.0927732,-81.8738138,1,32068,OK,premise
12622,ROOFTOP,"61343 Dean Dr, South Lyon, MI 48178, USA",ChIJ5_tIGRhUI4gRUKZ7nf7ROgc,61343 DEAN DR,42.44464,-83.65719,1,48178,OK,street_address
12623,ROOFTOP,"1513 Marcy Ave, Lansing, MI 48917, USA",ChIJG2ub3ZK_IogRH-rRjqc-jQM,1513 MARCY AVE,42.7169486,-84.6186819,1,48917,OK,premise
12624,ROOFTOP,"213 Whirlaway St, Perris, CA 92571, USA",ChIJI1bDxKyh3IARLUMce-mmTe4,213 WHIRLAWAY ST,33.8159354,-117.2216033,2,92571,OK,premise
12625,ROOFTOP,"5 Prospect St, Glen Head, NY 11545, USA",ChIJYfE4tNyFwokRNtZxFvI9tqc,5 PROSPECT ST,40.8317531,-73.625459,1,11545,OK,premise
12626,ROOFTOP,"1423 Sandpiper Ln, Lantana, FL 33462, USA",ChIJM0tF_uPY2IgRx7hR7OUMJ6s,1423 SANDPIPER LN,26.5722439,-80.0588403,1,33462,OK,premise
12627,ROOFTOP,"51 Candlestick Ln, Barrington, NH 03825, USA",ChIJr_9Y8piN4okRl-jGZ84fKpQ,51 CANDLESTICK LN,43.1452534,-71.0243099,1,3825,OK,premise
12628,ROOFTOP,"2952 Phyllis Ln, Farmers Branch, TX 75234, USA",ChIJi-ni7acnTIYRMD0CnFKH3q0,2952 PHYLLIS LN,32.9224654,-96.8787259,2,75234,OK,premise
12629,ROOFTOP,"2231 Betsy Dr, Jacksonville, FL 32210, USA",ChIJrcf3Tpq45YgRlVfX6XGGuVs,2231 BETSY DR,30.2768268,-81.7495518,1,32210,OK,premise
12630,ROOFTOP,"3159 Sunshine Ave, Cincinnati, OH 45211, USA",ChIJpbuFZqS1QYgRGayZx1IdWH0,3159 SUNSHINE AVE,39.1459697,-84.5788597,1,45211,OK,premise
12631,ROOFTOP,"2109 M-140, Niles, MI 49120, USA",ChIJFxncT1bVEIgRrWkNROWZBpU,2109 M 140,41.860886,-86.263568,1,49120,OK,street_address
12632,ROOFTOP,"13442 Litewood Dr, Hudson, FL 34669, USA",ChIJy1uUzt6bwogRIrAIVKPIg9g,13442 LITEWOOD DR,28.3531367,-82.6519522,1,34669,OK,premise
12633,ROOFTOP,"127 Washington Ave, North Haven, CT 06473, USA",ChIJuWo_zzXQ54kRGVkknkbNLmw,127 WASHINGTON AVE,41.3962119,-72.8565001,1,6473,OK,"atm,bank,establishment,finance,point_of_interest"
12634,ROOFTOP,"18719 Prest St, Detroit, MI 48235, USA",ChIJwd6eb33JJIgRy3TdKehp1rs,18719 PREST ST,42.4284659,-83.1989135,1,48235,OK,premise
12635,ROOFTOP,"935 Provost Ave, Bellport, NY 11713, USA",ChIJP4uvUXJP6IkRp81kKMB29ZI,935 PROVOST AVE,40.7847114,-72.9554339,1,11713,OK,premise
12636,ROOFTOP,"3510 Hirank Ct, Greensboro, NC 27405, USA",ChIJxfippEAgU4gRlNp6nAF7iF4,3510 HIRANK CT,36.1404431,-79.7168834,1,27405,OK,premise
12637,ROOFTOP,"4619 Balfour Rd, Detroit, MI 48224, USA",ChIJ37J64cvVJIgRp2weIqChlVk,4619 BALFOUR RD,42.3968071,-82.9449777,2,48224,OK,premise
12638,ROOFTOP,"217 Hollywood Dr, Metairie, LA 70005, USA",ChIJLREn7fqvIIYRKMB-FO4dIK4,217 HOLLYWOOD DR,29.9835417,-90.1413538,2,70005,OK,premise
12639,ROOFTOP,"2526 Parma St, Sarasota, FL 34231, USA",ChIJEaiAD6BBw4gROA4Uyq9PQ4I,2526 PARMA ST,27.2798482,-82.5193659,1,34231,OK,premise
12640,ROOFTOP,"19123 Crown Ridge Blvd, Arlington, WA 98223, USA",ChIJrSgv8rVPhVQRSPS0PWAN76w,19123 CROWN RIDGE BLVD,48.1696686,-122.1191439,1,98223,OK,premise
12641,,,,,,,,,,
12642,ROOFTOP,"132 Seton Rd, Buffalo, NY 14225, USA",ChIJwZAf2TNz04kR71OaA7Ab_Pc,132 SETON RD,42.936424,-78.7778189,1,14225,OK,street_address
12643,ROOFTOP,"11795 Pierson St, Detroit, MI 48228, USA",ChIJw2fWKp_KJIgRirMiBmRhzS8,11795 PIERSON ST,42.3741141,-83.2452687,1,48228,OK,premise
12644,ROOFTOP,"406 Clay Ave, Jeannette, PA 15644, USA",ChIJwSR6XzLbNIgRhx3egAYtUF8,406 CLAY AVE,40.3271121,-79.6179695,1,15644,OK,premise
12645,ROOFTOP,"12809 Cody St, Overland Park, KS 66213, USA",ChIJm3abtqnqwIcRn190Aq3Ladw,12809 CODY ST,38.8940175,-94.7203564,1,66213,OK,premise
12646,ROOFTOP,"96 1/2 Fountain Ave, Brooklyn, NY 11208, USA",ChIJDaupzrldwokReY9SZk8e5CQ,96 1/2 FOUNTAIN AVE,40.6777766,-73.8761214,2,11208,OK,street_address
12647,ROOFTOP,"4572 NY-374, Merrill, NY 12955, USA",ChIJv01k4Qu4y0wRxIJaAWNKYhs,4572 RT 374,44.7614762,-73.9514577,1,12955,OK,street_address
12648,ROOFTOP,"3692 Blanche Ave, Cleveland, OH 44118, USA",ChIJpQJ0P7j9MIgRFcyXJ6_ZaHg,3692 BLANCHE AVE,41.5081423,-81.5473394,1,44118,OK,premise
12649,ROOFTOP,"103 Truman Dr, Raeford, NC 28376, USA",ChIJ4fqVNRc5q4kRTUyuTh1a-kE,103 TRUMAN DR,35.0213303,-79.1376528,2,28376,OK,premise
12650,ROOFTOP,"20806 Dappled Ridge Way, Humble, TX 77338, USA",ChIJuX-1ZJG0QIYRn3Tz7K8gJQ4,20806 DAPPLED RIDGE WAY,30.0204333,-95.3255069,1,77338,OK,premise
12651,ROOFTOP,"2522 Lacewing Ln, Houston, TX 77067, USA",ChIJW8Q5vF7JQIYRfrk2FsFiHs0,2522 LACEWING LN,29.9488881,-95.4609694,1,77067,OK,premise
12652,ROOFTOP,"3021 Pioneer Cir, Woodway, TX 76712, USA",ChIJI2c-vSyPT4YRoAcbQGYK78A,3021 PIONEER CIR,31.5125569,-97.3023212,1,76712,OK,premise
12653,ROOFTOP,"5105 Flamingo St, Pensacola, FL 32507, USA",ChIJjWkvAa26kIgRgY1ydwcQEhk,5105 FLAMINGO ST,30.3263879,-87.3787661,1,32507,OK,premise
12654,ROOFTOP,"451 Ocoee Apopka Rd, Ocoee, FL 34761, USA",ChIJkxtZmtyC54gRza1dYZ0c-Wc,451 OCOEE APOPKA RD,28.57814,-81.5505369,1,34761,OK,premise
